SampleID,TrueLabel,PredictedProbability
SRR5130755,0,0.912
SRR5130756,0,0.578
SRR5130757,1,0.778
SRR5130758,0,0.744
SRR5130759,0,0.832
SRR5130761,0,0.728
SRR5130762,1,0.886
SRR5130765,0,0.836
SRR5130766,0,0.734
SRR5130767,0,0.81
SRR5130768,0,0.832
SRR5130769,0,0.88
SRR5130771,1,0.818
SRR5130772,0,0.688
SRR5130774,0,0.846
SRR5130776,0,0.896
SRR5130778,1,0.88
SRR5130779,0,0.886
SRR5130781,0,0.786
SRR5130782,0,0.836
SRR5130783,0,0.87
SRR5130784,0,0.894
SRR5130785,0,0.814
SRR5130786,0,0.872
SRR5130788,0,0.896
SRR5130789,1,0.776
SRR5130791,0,0.892
SRR5130792,0,0.83
SRR5130793,0,0.872
SRR5130794,0,0.826
SRR5130796,0,0.842
SRR5130797,1,0.862
SRR5130798,0,0.794
SRR5130799,0,0.904
SRR5130800,1,0.852
SRR5130801,0,0.864
SRR5130803,1,0.89
SRR5130804,0,0.824
SRR5130806,0,0.826
SRR5130808,0,0.886
SRR5130809,0,0.892
SRR5130810,0,0.874
SRR5130811,0,0.898
SRR5130813,0,0.898
SRR5130814,0,0.834
SRR5130815,0,0.838
SRR5130816,1,0.842
SRR5130817,0,0.872
SRR5130818,0,0.828
SRR5130820,0,0.854
SRR5130821,0,0.65
SRR5130822,0,0.736
SRR5130823,0,0.752
SRR5130825,0,0.908
SRR5130827,0,0.872
SRR5130828,0,0.834
SRR5130829,0,0.834
SRR5130830,0,0.804
SRR5130831,0,0.854
SRR5130834,0,0.878
SRR5130838,0,0.898
SRR5130841,1,0.628
SRR5130842,0,0.78
