SampleID,TrueLabel,PredictedProbability
SRR6463032,1,0.982
SRR6463037,1,0.938
SRR6463039,1,0.816
SRR6463041,1,0.61
SRR6463046,1,0.818
SRR6463054,1,0.95
SRR6463059,1,0.96
SRR6463068,1,0.918
SRR6463074,1,0.824
SRR6463078,1,0.84
SRR6463081,1,0.842
SRR6463083,1,0.796
SRR6463084,1,0.87
SRR6463087,1,0.688
SRR6463088,0,0.696
SRR6463090,0,0.826
SRR6463092,0,0.648
SRR6463094,0,0.768
SRR6463096,0,0.686
SRR6463099,1,1.0
SRR6463102,1,0.922
SRR6463114,1,0.906
SRR6463117,1,0.854
SRR6463122,0,0.722
SRR6463123,0,0.684
SRR6463124,0,0.448
SRR6463125,0,0.7
SRR6463141,1,0.996
SRR6463142,1,0.91
SRR6463146,1,0.916
SRR6463148,1,0.798
SRR6463150,1,0.666
SRR6463152,1,0.588
SRR6463160,1,0.876
SRR6463161,1,0.806
SRR6463176,1,0.73
SRR6463178,1,0.834
SRR6463179,1,0.98
SRR6463189,1,0.85
SRR6463192,1,0.982
SRR6463196,0,0.844
SRR6463198,0,0.768
SRR6463200,0,0.758
SRR6463202,0,0.632
SRR6463208,0,0.846
SRR6463213,1,0.924
SRR6463215,1,0.896
SRR6463217,1,0.978
SRR6463221,0,0.758
SRR6463222,1,0.832
SRR6463227,1,0.938
SRR6463230,1,0.862
SRR6463243,1,0.884
SRR6463245,1,0.808
SRR6463249,1,0.896
SRR6463255,1,0.908
SRR6463258,1,0.996
SRR6463260,1,0.948
SRR6463265,1,0.998
SRR6463268,0,0.89
SRR6463269,0,0.92
SRR6463270,0,0.728
SRR6463271,0,0.738
SRR6463272,0,0.782
SRR6463273,0,0.718
SRR6463274,0,0.83
SRR6463275,0,0.634
SRR6463276,0,0.756
SRR6463277,0,0.66
SRR6463278,1,0.978
SRR6463283,1,0.954
SRR6463288,1,0.848
SRR6463292,1,0.942
SRR6463295,1,0.982
SRR6463308,1,0.712
SRR6463310,1,0.832
SRR6463313,1,0.862
SRR6463331,1,0.762
SRR6463332,1,0.966
SRR6463337,1,0.866
SRR6463344,1,0.718
SRR6463347,1,0.794
SRR6463349,1,0.864
SRR6463351,1,0.918
SRR6463355,1,0.99
SRR6463368,1,0.816
SRR6463371,1,0.814
SRR6463377,1,0.77
SRR6463379,1,0.884
SRR6463381,1,0.864
SRR6463383,1,0.77
SRR6463385,1,0.698
SRR6463388,1,0.99
SRR6463392,0,0.698
SRR6463393,0,0.756
SRR6463394,0,0.79
SRR6463395,0,0.7
SRR6463396,0,0.792
SRR6463397,0,0.724
SRR6463398,0,0.544
SRR6463399,0,0.918
SRR6463400,0,0.946
SRR6463403,1,0.922
SRR6463408,1,0.932
SRR6463413,1,0.964
SRR6463418,1,0.822
SRR6463424,1,0.868
