SampleID,TrueLabel,PredictedProbability
SRR5130755,0,0.694
SRR5130756,0,0.58
SRR5130757,1,0.842
SRR5130758,0,0.624
SRR5130759,0,0.676
SRR5130760,1,0.914
SRR5130761,0,0.606
SRR5130762,1,0.77
SRR5130763,1,0.842
SRR5130764,1,0.858
SRR5130765,0,0.846
SRR5130766,0,0.676
SRR5130767,0,0.646
SRR5130768,0,0.778
SRR5130769,0,0.746
SRR5130770,1,0.696
SRR5130771,1,0.8
SRR5130772,0,0.816
SRR5130773,1,0.74
SRR5130774,0,0.73
SRR5130775,1,0.768
SRR5130776,0,0.796
SRR5130777,1,0.766
SRR5130778,1,0.79
SRR5130779,0,0.688
SRR5130780,1,0.928
SRR5130781,0,0.718
SRR5130782,0,0.704
SRR5130783,0,0.586
SRR5130784,0,0.73
SRR5130785,0,0.574
SRR5130786,0,0.792
SRR5130787,1,0.842
SRR5130788,0,0.648
SRR5130789,1,0.93
SRR5130790,1,0.964
SRR5130791,0,0.816
SRR5130792,0,0.682
SRR5130793,0,0.766
SRR5130794,0,0.588
SRR5130795,1,0.666
SRR5130796,0,0.802
SRR5130797,1,0.76
SRR5130798,0,0.562
SRR5130799,0,0.658
SRR5130800,1,0.67
SRR5130801,0,0.79
SRR5130802,1,0.878
SRR5130803,1,0.784
SRR5130804,0,0.564
SRR5130805,1,0.808
SRR5130806,0,0.738
SRR5130808,0,0.694
SRR5130809,0,0.882
SRR5130810,0,0.816
SRR5130811,0,0.642
SRR5130812,1,0.748
SRR5130813,0,0.816
SRR5130814,0,0.814
SRR5130815,0,0.752
SRR5130816,1,0.582
SRR5130817,0,0.708
SRR5130818,0,0.698
SRR5130819,1,0.686
SRR5130820,0,0.752
SRR5130821,0,0.584
SRR5130822,0,0.7
SRR5130823,0,0.798
SRR5130824,1,0.742
SRR5130825,0,0.748
SRR5130826,1,0.7
SRR5130827,0,0.654
SRR5130828,0,0.628
SRR5130829,0,0.674
SRR5130830,0,0.768
SRR5130831,0,0.462
SRR5130832,1,0.764
SRR5130833,1,0.77
SRR5130834,0,0.73
SRR5130836,1,0.724
SRR5130837,1,0.802
SRR5130838,0,0.676
SRR5130839,1,0.888
SRR5130840,1,0.79
SRR5130841,1,0.876
SRR5130842,0,0.776
SRR5130843,1,0.744
SRR5130844,1,0.688
